index,Order ID,Date,Status,Fulfilment,Sales_Channel ,ship-service-level,Style,SKU,Category,Size,ASIN,Courier Status,Qty,currency,Amount,ship_city,ship-state,ship-postal-code,ship-country,promotion-ids,B2B,fulfilled-by,Unnamed: 22
37440,404-8724237-1213951,04-08-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3667,JNE3667-TP-L,Top,L,B0986XY4VG,Unshipped,1,INR,329.0,Mumbai,MAHARASHTRA,400051.0,IN,,False,,
37673,404-2227425-3228305,04-08-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3716,JNE3716-KR-XXL,kurta,XXL,B099NPKT7D,Unshipped,1,INR,399.0,MUMBAI,MAHARASHTRA,400104.0,IN,,False,,
38008,406-8433805-5940312,04-07-22,Cancelled,Merchant,Amazon.in,Standard,SET182,SET182-KR-DH-S,Set,S,B085HRGBDN,,0,INR,625.71,MUMBAI,MAHARASHTRA,400068.0,IN,,False,Easy Ship,
38009,406-8383394-8038702,04-07-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3368,JNE3368-KR-M,kurta,M,B081XDBBSH,Unshipped,1,INR,471.0,MUMBAI,MAHARASHTRA,400068.0,IN,,False,,
38219,171-6862852-9194718,04-07-22,Cancelled,Merchant,Amazon.in,Standard,SET339,SET339-KR-NP-XXXL,Set,3XL,B09RSVRX2Y,,0,INR,662.86,MUMBAI,MAHARASHTRA,400029.0,IN,,False,Easy Ship,
38535,407-3561353-9304325,04-07-22,Cancelled,Amazon,Amazon.in,Expedited,SET331,SET331-KR-NP-M,Set,M,B09NQ3TN2T,Unshipped,1,INR,589.0,MUMBAI,MAHARASHTRA,400051.0,IN,,False,,
38583,171-9668089-2749927,04-07-22,Cancelled,Amazon,Amazon.in,Expedited,SET268,SET268-KR-NP-XXXL,Set,3XL,B08XQBC8FV,Cancelled,0,,,MUMBAI,MAHARASHTRA,400029.0,IN,,False,,
38622,171-8976690-0434736,04-07-22,Cancelled,Amazon,Amazon.in,Expedited,J0332,J0332-DR-M,Western Dress,M,B09LM6GY71,Cancelled,0,,,Mumbai,MAHARASHTRA,400016.0,IN,,False,,
38748,404-8659319-2205162,04-07-22,Cancelled,Amazon,Amazon.in,Expedited,SET250,SET250-KR-SHA-M,Set,M,B08WHM4H72,Unshipped,1,INR,680.0,MUMBAI,MAHARASHTRA,400063.0,IN,,False,,
38749,404-8659319-2205162,04-07-22,Cancelled,Amazon,Amazon.in,Expedited,SET247,SET247-KR-SHA-M,Set,M,B09B57XLKV,Unshipped,1,INR,716.0,MUMBAI,MAHARASHTRA,400063.0,IN,,False,,
38753,171-2322656-8378753,04-07-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3463,JNE3463-KR-XXL,kurta,XXL,B08RP77NWN,Cancelled,0,,,MUMBAI,MAHARASHTRA,400088.0,IN,,False,,
38846,171-0812317-0247517,04-07-22,Cancelled,Amazon,Amazon.in,Expedited,J0354,J0354-KR-XXL,kurta,XXL,B097ZZZWQN,Unshipped,1,INR,568.0,MUMBAI,MAHARASHTRA,400074.0,IN,,False,,
38950,404-8727375-5553904,04-07-22,Cancelled,Merchant,Amazon.in,Standard,JNE3645,JNE3645-TP-N-XL,Top,XL,B08ZHQ7W7T,,0,INR,411.43,Mumbai,MAHARASHTRA,400053.0,IN,,False,Easy Ship,
39206,407-9139462-3613908,04-07-22,Cancelled,Merchant,Amazon.in,Standard,SET331,SET331-KR-NP-M,Set,M,B09NQ3TN2T,,0,INR,560.95,MUMBAI,MAHARASHTRA,400051.0,IN,,False,Easy Ship,
39575,402-5650443-9993903,04-06-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3531,JNE3531-KR-L,kurta,L,B08BF5MPKR,Unshipped,1,INR,329.0,MUMBAI,MAHARASHTRA,400072.0,IN,,False,,
39661,407-7040408-3317930,04-06-22,Cancelled,Amazon,Amazon.in,Expedited,J0001,J0001-DR-XXXL,Ethnic Dress,3XL,B0894X66X2,Cancelled,0,,,MUMBAI,MAHARASHTRA,400101.0,IN,,False,,
39684,171-5397586-9926737,04-06-22,Cancelled,Merchant,Amazon.in,Standard,JNE3440,JNE3440-KR-N-L,kurta,L,B081X7JHBC,,0,INR,380.0,MUMBAI,MAHARASHTRA,400074.0,IN,,False,Easy Ship,
39788,407-9830669-9194715,04-06-22,Cancelled,Merchant,Amazon.in,Standard,SET339,SET339-KR-NP-L,Set,L,B09RT3BBJZ,,0,INR,615.24,MUMBAI,MAHARASHTRA,400101.0,IN,,False,Easy Ship,
40043,403-2498385-7965909,04-06-22,Cancelled,Merchant,Amazon.in,Standard,JNE3797,JNE3797-KR-M,Western Dress,M,B09SDY8DCT,,0,INR,680.95,MUMBAI,MAHARASHTRA,400066.0,IN,,False,Easy Ship,
40351,403-2362408-5493113,04-06-22,Cancelled,Amazon,Amazon.in,Expedited,SET269,SET269-KR-NP-S,Set,S,B0983FQYML,Unshipped,1,INR,824.0,MUMBAI,MAHARASHTRA,400101.0,IN,,False,,
40448,406-5631905-6847503,04-06-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3806,JNE3806-KR-M,kurta,M,B09RKCCSKL,Cancelled,0,,,MUMBAI,MAHARASHTRA,400075.0,IN,,False,,
40499,171-4245002-3823503,04-06-22,Cancelled,Merchant,Amazon.in,Standard,MEN5009,MEN5009-KR-L,kurta,L,B08YZ24516,,0,INR,475.24,MUMBAI,MAHARASHTRA,400022.0,IN,,False,Easy Ship,
40504,171-8503852-5072340,04-06-22,Cancelled,Merchant,Amazon.in,Standard,JNE3627,JNE3627-KR-L,kurta,L,B08W1SP4PR,,0,INR,302.86,MUMBAI,MAHARASHTRA,400074.0,IN,,False,Easy Ship,
40505,171-8503852-5072340,04-06-22,Cancelled,Merchant,Amazon.in,Standard,JNE3422,JNE3422-KR-L,kurta,L,B081WS1W2K,,0,,,MUMBAI,MAHARASHTRA,400074.0,IN,,False,Easy Ship,
40535,408-2279960-1248359,04-06-22,Cancelled,Amazon,Amazon.in,Expedited,J0332,J0332-DR-XXL,Western Dress,XXL,B09LM6C4WH,Cancelled,0,,,MUMBAI,MAHARASHTRA,400067.0,IN,,False,,
40716,407-6311596-3821945,04-06-22,Cancelled,Merchant,Amazon.in,Standard,SET339,SET339-KR-NP-XL,Set,XL,B09RSV9VD7,,0,INR,662.86,MUMBAI,MAHARASHTRA,400055.0,IN,,False,Easy Ship,
40728,407-4527158-0983538,04-06-22,Cancelled,Merchant,Amazon.in,Standard,SET374,SET374-KR-NP-XL,Set,XL,B09NDMP4XK,,0,INR,604.76,MUMBAI,MAHARASHTRA,400055.0,IN,,False,Easy Ship,
41172,171-9265936-6410710,04-05-22,Cancelled,Amazon,Amazon.in,Expedited,J0212,J0212-DR-L,Ethnic Dress,L,B0982Z8HPJ,Unshipped,1,INR,791.0,MUMBAI,MAHARASHTRA,400015.0,IN,,False,,
41509,406-2913757-4885128,04-05-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3634,JNE3634-KR-XXXL,kurta,3XL,B097ZZTMZD,Cancelled,0,,,MUMBAI,MAHARASHTRA,400080.0,IN,,False,,
41510,406-2913757-4885128,04-05-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3633,JNE3633-KR-XXXL,kurta,3XL,B094FQ32VX,Cancelled,0,,,MUMBAI,MAHARASHTRA,400080.0,IN,,False,,
41508,406-5202421-1969958,04-05-22,Cancelled,Merchant,Amazon.in,Standard,JNE3468,JNE3468-KR-XXXL,kurta,3XL,B08RP4JJPD,,0,,,MUMBAI,MAHARASHTRA,400080.0,IN,,False,Easy Ship,
41619,408-8226426-6214707,04-05-22,Cancelled,Amazon,Amazon.in,Expedited,J0337,J0337-TP-XS,Top,XS,B0986XRKNX,Unshipped,1,INR,518.0,Mumbai,MAHARASHTRA,400066.0,IN,,False,,
41725,408-9389334-8400312,04-05-22,Cancelled,Amazon,Amazon.in,Expedited,J0349,J0349-SET-S,Set,S,B099NJ4XRB,Cancelled,0,,,MUMBAI,MAHARASHTRA,400007.0,IN,,False,,
42463,404-6042137-9630748,04-05-22,Cancelled,Amazon,Amazon.in,Expedited,SET043,SET043-KR-NP-M,Set,M,B07PBD7CN1,Cancelled,0,,,MUMBAI,MAHARASHTRA,400068.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,
42464,404-6042137-9630748,04-05-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3313,JNE3313-KR-A-M,kurta,M,B07XJ4FGKZ,Cancelled,0,,,MUMBAI,MAHARASHTRA,400068.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,
42677,171-9247977-9454740,04-05-22,Cancelled,Amazon,Amazon.in,Expedited,J0349,J0349-SET-M,Set,M,B099NWNGVK,Unshipped,1,INR,791.0,MUMBAI,MAHARASHTRA,400015.0,IN,,False,,
42706,408-0066729-0431567,04-04-22,Cancelled,Amazon,Amazon.in,Expedited,J0337,J0337-TP-XS,Top,XS,B0986XRKNX,Unshipped,1,INR,499.0,Mumbai,MAHARASHTRA,400066.0,IN,,False,,
42857,408-3071891-1145932,04-04-22,Cancelled,Amazon,Amazon.in,Expedited,J0337,J0337-TP-XS,Top,XS,B0986XRKNX,Unshipped,1,INR,499.0,Mumbai,MAHARASHTRA,400066.0,IN,,False,,
42859,406-4203132-6556362,04-04-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3405,JNE3405-KR-XS,kurta,XS,B081XCMYXJ,Unshipped,1,INR,449.0,MUMBAI,MAHARASHTRA,400091.0,IN,,False,,
42998,408-5484659-3755511,04-04-22,Cancelled,Merchant,Amazon.in,Standard,JNE3660,JNE3660-TP-N-L,Top,L,B08ZHX5NDS,,0,,,MUMBAI,MAHARASHTRA,400052.0,IN,,False,Easy Ship,
43166,402-4318418-7307533,04-04-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3634,JNE3634-KR-S,kurta,S,B09811Q5NS,Unshipped,1,INR,499.0,MUMBAI,MAHARASHTRA,400101.0,IN,,False,,
43347,408-8684036-2713965,04-04-22,Cancelled,Amazon,Amazon.in,Expedited,J0292,J0292-TP-XL,Top,XL,B099S8WTQT,Cancelled,0,,,MUMBAI,MAHARASHTRA,400075.0,IN,,False,,
43533,407-3204948-8557100,04-04-22,Cancelled,Amazon,Amazon.in,Expedited,SET269,SET269-KR-NP-M,Set,M,B0983D28F9,Unshipped,1,INR,799.0,MUMBAI,MAHARASHTRA,400051.0,IN,,False,,
43570,406-8438269-5274768,04-04-22,Cancelled,Amazon,Amazon.in,Expedited,J0230,J0230-SKD-M,Set,M,B08XNJG8B1,Unshipped,1,INR,969.0,MUMBAI,MAHARASHTRA,400086.0,IN,,False,,
43705,406-1563086-4169904,04-04-22,Cancelled,Amazon,Amazon.in,Expedited,SET268,SET268-KR-NP-L,Set,L,B08XQ8MCKP,Cancelled,0,,,MUMBAI,MAHARASHTRA,400002.0,IN,,False,,
43737,406-2106146-7444320,04-04-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3622,JNE3622-KR-XXL,kurta,XXL,B08W1RS6CL,Unshipped,1,INR,405.0,MUMBAI,MAHARASHTRA,400049.0,IN,,False,,
43840,404-9241394-6141102,04-04-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3399,JNE3399-KR-M,kurta,M,B082W84Q2J,Unshipped,1,INR,426.0,MUMBAI,MAHARASHTRA,400051.0,IN,,False,,
43841,404-5937408-4405166,04-04-22,Cancelled,Merchant,Amazon.in,Standard,JNE3373,JNE3373-KR-M,kurta,M,B082W8F8P3,,0,INR,346.67,MUMBAI,MAHARASHTRA,400051.0,IN,,False,Easy Ship,
44486,404-4392343-0193134,04-03-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3833,JNE3833-KR-XXL,kurta,XXL,B09PD6BR4C,Cancelled,0,,,MUMBAI,MAHARASHTRA,400077.0,IN,,False,,
44763,171-6631971-1567559,04-03-22,Cancelled,Merchant,Amazon.in,Standard,J0003,J0003-SET-XXXL,Set,3XL,B0894Y3VBB,,0,INR,615.24,MUMBAI,MAHARASHTRA,400097.0,IN,,False,Easy Ship,
44789,171-6358447-7609907,04-03-22,Cancelled,Amazon,Amazon.in,Expedited,JNE2270,JNE2270-KR-487-A-S,kurta,S,B07H7DGF1T,Cancelled,0,,,MUMBAI,MAHARASHTRA,400091.0,IN,,False,,
44829,406-0235461-9215542,04-03-22,Cancelled,Amazon,Amazon.in,Expedited,SET269,SET269-KR-NP-XXL,Set,XXL,B0983GKG7G,Unshipped,1,INR,799.0,MUMBAI,MAHARASHTRA,400095.0,IN,,False,,
45133,406-9352234-1669967,04-03-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3488,JNE3488-KR-XS,kurta,XS,B09B2FW4TC,Unshipped,1,INR,299.0,MUMBAI,MAHARASHTRA,400001.0,IN,,False,,
45143,405-2568033-6361167,04-03-22,Cancelled,Merchant,Amazon.in,Standard,JNE3407,JNE3407-KR-XXL,kurta,XXL,B0893FS7QX,,0,INR,236.19,MUMBAI,MAHARASHTRA,400078.0,IN,,False,Easy Ship,
45372,404-7156176-9441141,04-03-22,Cancelled,Amazon,Amazon.in,Expedited,J0118,J0118-TP-XXXL,Top,3XL,B08N43MK22,Unshipped,1,INR,434.0,Mumbai,MAHARASHTRA,400015.0,IN,,False,,
45597,402-7980341-6336308,04-03-22,Cancelled,Amazon,Amazon.in,Expedited,J0153,J0153-DR-L,Western Dress,L,B08N49HFRG,Unshipped,1,INR,443.0,MUMBAI,MAHARASHTRA,400081.0,IN,,False,,
45598,402-7980341-6336308,04-03-22,Cancelled,Amazon,Amazon.in,Expedited,J0334,J0334-TP-M,Top,M,B0986ZWRKD,Unshipped,1,INR,516.0,MUMBAI,MAHARASHTRA,400081.0,IN,,False,,
45599,402-7570891-7341942,04-03-22,Cancelled,Merchant,Amazon.in,Standard,JNE3706,JNE3706-DR-M,Western Dress,M,B098312LYF,,0,INR,380.0,MUMBAI,MAHARASHTRA,400081.0,IN,,False,Easy Ship,
45600,402-7570891-7341942,04-03-22,Cancelled,Merchant,Amazon.in,Standard,JNE3707,JNE3707-DR-M,Western Dress,M,B0982Z5BL6,,0,INR,472.38,MUMBAI,MAHARASHTRA,400081.0,IN,,False,Easy Ship,
45635,408-9565324-3214702,04-03-22,Cancelled,Amazon,Amazon.in,Expedited,J0118,J0118-TP-S,Top,S,B08N48GPXB,Unshipped,1,INR,421.0,MUMBAI,MAHARASHTRA,400015.0,IN,,False,,
45700,406-1271193-6741115,04-03-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3488,JNE3488-KR-XS,kurta,XS,B09B2FW4TC,Unshipped,1,INR,299.0,MUMBAI,MAHARASHTRA,400001.0,IN,,False,,
45895,404-8411886-2321164,04-02-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3440,JNE3440-KR-N-L,kurta,L,B081X7JHBC,Unshipped,1,INR,379.0,MUMBAI,MAHARASHTRA,400053.0,IN,,False,,
45971,171-8522615-6167506,04-02-22,Cancelled,Merchant,Amazon.in,Standard,NW013,NW013-ST-SR-XXL,Set,XXL,B0928X21RD,,0,INR,475.24,MUMBAI,MAHARASHTRA,400093.0,IN,,False,Easy Ship,
46246,408-0912977-9060344,04-02-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3399,JNE3399-KR-M,kurta,M,B082W84Q2J,Unshipped,1,INR,426.0,Mumbai,MAHARASHTRA,400067.0,IN,,False,,
46464,408-3098862-1924358,04-02-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3405,JNE3405-KR-XL,kurta,XL,B081WT6GG7,Unshipped,1,INR,449.0,MUMBAI,MAHARASHTRA,400093.0,IN,,False,,
46621,402-8167985-9110740,04-02-22,Cancelled,Amazon,Amazon.in,Expedited,SET179,SET179-KR-PP-L,Set,L,B0822TPVM4,Unshipped,1,INR,496.0,MUMBAI,MAHARASHTRA,400081.0,IN,,False,,
46714,408-3932927-3988325,04-02-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3405,JNE3405-KR-XL,kurta,XL,B081WT6GG7,Unshipped,1,INR,449.0,MUMBAI,MAHARASHTRA,400093.0,IN,,False,,
46769,404-1412115-3421111,04-02-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3741,JNE3741-KR-XXL,kurta,XXL,B099FBTWW1,Unshipped,1,INR,353.0,MUMBAI,MAHARASHTRA,400097.0,IN,,False,,
47472,402-1286285-2185919,04-01-22,Cancelled,Amazon,Amazon.in,Expedited,SET268,SET268-KR-NP-S,Set,S,B08XQ98B2Q,Unshipped,1,INR,698.0,MUMBAI,MAHARASHTRA,400078.0,IN,,False,,
47608,403-8509202-6121961,04-01-22,Cancelled,Amazon,Amazon.in,Expedited,JNE3690,JNE3690-TU-XL,Top,XL,B094FKN153,Unshipped,1,INR,484.0,MUMBAI,MAHARASHTRA,400071.0,IN,,False,,
47764,407-0765689-4721916,04-01-22,Cancelled,Amazon,Amazon.in,Expedited,J0118,J0118-TP-XL,Top,XL,B08N4RDVZP,Unshipped,1,INR,421.0,MUMBAI,MAHARASHTRA,400101.0,IN,,False,,
48053,408-7501449-2391529,04-01-22,Cancelled,Amazon,Amazon.in,Expedited,SET268,SET268-KR-NP-XS,Set,XS,B08XQBXFPP,Cancelled,0,,,Mumbai,MAHARASHTRA,400063.0,IN,,False,,
48054,408-7501449-2391529,04-01-22,Cancelled,Amazon,Amazon.in,Expedited,J0230,J0230-SKD-XS,Set,XS,B08XNHXSFZ,Cancelled,0,,,Mumbai,MAHARASHTRA,400063.0,IN,,False,,
48079,408-4334111-3934710,04-01-22,Cancelled,Amazon,Amazon.in,Expedited,SET240,SET240-KR-PP-S,Set,S,B08N4RLSR9,Unshipped,1,INR,727.0,MUMBAI,MAHARASHTRA,400088.0,IN,,False,,
48155,403-1969042-1573155,04-01-22,Cancelled,Amazon,Amazon.in,Expedited,SET268,SET268-KR-NP-S,Set,S,B08XQ98B2Q,Cancelled,0,,,MUMBAI,MAHARASHTRA,400009.0,IN,IN Core Free Shipping 2015/04/08 23-48-5-108,False,,
48310,408-8207791-7314722,04-01-22,Cancelled,Amazon,Amazon.in,Expedited,J0230,J0230-SKD-XS,Set,XS,B08XNHXSFZ,Unshipped,1,INR,969.0,Mumbai,MAHARASHTRA,400063.0,IN,,False,,
48311,408-8207791-7314722,04-01-22,Cancelled,Amazon,Amazon.in,Expedited,SET268,SET268-KR-NP-XS,Set,XS,B08XQBXFPP,Unshipped,1,INR,698.0,Mumbai,MAHARASHTRA,400063.0,IN,,False,,
48570,406-3709395-0125114,04-01-22,Cancelled,Merchant,Amazon.in,Standard,JNE3806,JNE3806-KR-XXXL,kurta,3XL,B09RKBN69K,,0,INR,522.86,MUMBAI,MAHARASHTRA,400074.0,IN,,False,Easy Ship,
